station_european_code	component_code	component_caption	component_name	component_FWD	measurement_european_group_code	measurement_unit	measurement_group_start_date	measurement_group_end_date	measurement_latest_AIRBASE	measurement_european_code	measurement_start_date	measurement_end_date	measurement_automatic	measurement_technique_principle	measurement_equipment	integration_time_frequency	calibration_unit	height_sampling_point	length_sampling_line	location_sampling_point	sampling_time	sampling_time_unit	calibration_frequency	integration_time_unit	calibration_method	calibration_description
BEMAND4	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	2004-06-01	2006-01-31	2006-12-31	100	2004-06-01	2006-01-31	no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMBLD1	12	Pb	Lead (aerosol)	yes	100	µg/m3	1984-01-01	2006-01-31		100	1984-01-01	2006-01-31	no	Atomic absorption spectrometry (AAS)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMBLD1	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1984-01-01	1995-01-01		100	1984-01-01	1995-01-01	no	Atomic absorption spectrometry (AAS)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMBLD1	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1990-01-01	1993-04-30		100	1990-01-01	1993-04-30	no	Atomic absorption spectrometry (AAS)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMBLD1	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1984-01-01	2006-01-31	2004-12-31	100	1984-01-01	2006-01-31	no	Atomic absorption spectrometry (AAS)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMBLD1	3014	Cd in TSP	Cadmium in TSP (aerosol)	no	100	ng/m3	1984-01-01	1995-01-01	1993-12-31	100	1984-01-01	1995-01-01	no	Atomic absorption spectrometry (AAS)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMBLD1	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1990-01-01	1993-04-30	1993-12-31	100	1990-01-01	1993-04-30	no	Atomic absorption spectrometry (AAS)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMMEU1	12	Pb	Lead (aerosol)	yes	100	µg/m3	1998-01-01		2012-12-31	100	1998-01-01		no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMMEU1	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1998-01-01		2012-12-31	100	1998-01-01		no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMMEU1	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1998-01-01		2012-12-31	100	1998-01-01		no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMMEU1	18	As	Arsenic (aerosol)	yes	100	ng/m3	1998-01-01		2012-12-31	100	1998-01-01		no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMMEU1	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1998-01-01		2010-07-31	100	1998-01-01		no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMMEU1	3014	Cd in TSP	Cadmium in TSP (aerosol)	no	100	ng/m3	1998-01-01		2010-07-31	100	1998-01-01		no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMMEU1	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1998-01-01		2010-07-31	100	1998-01-01		no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMMEU1	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	1998-01-01		2010-07-31	100	1998-01-01		no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMR012	12	Pb	Lead (aerosol)	yes	100	µg/m3	1995-01-01		2012-12-31	100	1995-01-01		no	Atomic absorption spectrometry (AAS)	Perkin Elmer AAS4100ZL	1		2	0		0			day		
BEMR012	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1995-01-01		2010-12-31	100	1995-01-01		no	Atomic absorption spectrometry (AAS)	Perkin Elmer AAS4100ZL	1		2	0		0			day		
BEM5K01	7014	Cd	Cadmium (precip+dry_dep)	no	100	µg/m2/day	2009-01-01	2011-12-31	2011-01-05	100	2009-01-01	2011-12-31	no	Deposition gauge	UNKNOWN			0	0		0					
BEM5K01	7015	Ni	Nickel (precip+dry_dep)	no	100	µg/m2/day	2009-01-01	2011-12-31	2011-01-05	100	2009-01-01	2011-12-31	no	Deposition gauge	UNKNOWN			0	0		0					
BEM5K01	7018	As	Arsenic (precip+dry_dep)	no	100	µg/m2/day	2009-01-01	2011-12-31	2011-01-05	100	2009-01-01	2011-12-31	no	Deposition gauge	UNKNOWN			0	0		0					
BEMAND1	12	Pb	Lead (aerosol)	yes	100	µg/m3	1996-01-01	2009-12-31		100	1996-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	XRF MVS	1		2	2		0			day		
BEMAND1	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1996-01-01	2009-12-31		100	1996-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	XRF MVS	1		2	2		0			day		
BEMAND1	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1996-01-01	2009-12-31		100	1996-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	XRF MVS	1		2	2		0			day		
BEMAND1	18	As	Arsenic (aerosol)	yes	100	ng/m3	1996-01-01			100	1996-01-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS	1		2	2		0			day		
BEMAND1	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1996-01-01	2009-12-31	2009-12-31	100	1996-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	XRF MVS	1		2	2		0			day		
BEMAND1	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1996-01-01	2009-12-31	2009-12-31	100	1996-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	XRF MVS	1		2	2		0			day		
BEMAND1	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	1996-01-01			100	1996-01-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS	1		2	2		0			day		
BEMAND1	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2008-01-01		2012-12-31	100	2008-01-01		no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMAND1	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2008-01-01		2012-12-31	100	2008-01-01		no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMAND1	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2008-01-01		2012-12-31	100	2008-01-01		no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		0	0		0			day		
BEMAND1	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2008-01-01		2012-12-31	100	2008-01-01		no	Atomic absorption spectrometry (AAS)	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMANG1	12	Pb	Lead (aerosol)	yes	100	µg/m3	1984-01-01	2009-12-31		100	1984-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMANG1	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1984-01-01	2009-12-31		100	1984-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMANG1	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1984-01-01	2009-12-31		100	1984-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMANG1	18	As	Arsenic (aerosol)	yes	100	ng/m3	1999-01-01	2009-12-31		100	1999-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMANG1	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1984-01-01	2009-12-31	2009-12-31	100	1984-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMANG1	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1984-01-01	2009-12-31	2009-12-31	100	1984-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMANG1	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	1999-01-01	2009-12-31	2009-12-31	100	1999-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMANT1	12	Pb	Lead (aerosol)	yes	100	µg/m3	1980-01-01	2001-04-25		100	1980-01-01	2001-04-25	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMANT1	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1980-01-01	2001-04-25		100	1980-01-01	2001-04-25	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMANT1	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1999-01-01	2001-04-25		100	1999-01-01	2001-04-25	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMANT1	18	As	Arsenic (aerosol)	yes	100	ng/m3	1999-01-01	2001-04-25		100	1999-01-01	2001-04-25	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMANT1	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1980-01-01	2001-04-25	2000-12-31	100	1980-01-01	2001-04-25	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMANT1	3014	Cd in TSP	Cadmium in TSP (aerosol)	no	100	ng/m3	1980-01-01	2001-04-25	1999-12-31	100	1980-01-01	2001-04-25	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMANT1	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1999-01-01	2001-04-25	2000-12-31	100	1999-01-01	2001-04-25	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMANT1	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	1999-01-01	2001-04-25	2000-12-31	100	1999-01-01	2001-04-25	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMARL1	12	Pb	Lead (aerosol)	yes	100	µg/m3	1981-11-01	2009-12-31		100	1981-11-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMARL1	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1981-11-01	2009-12-31		100	1981-11-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMARL1	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1981-11-01	2009-12-31	2009-12-31	100	1981-11-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMATH1	12	Pb	Lead (aerosol)	yes	100	µg/m3	1994-01-01	2009-12-31		100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMATH1	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1994-01-01	2009-12-31		100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMATH1	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1994-01-01	2009-12-31		100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMATH1	18	As	Arsenic (aerosol)	yes	100	ng/m3	1994-01-01	2009-12-31		100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMATH1	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1994-01-01	2009-12-31	2009-12-31	100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMATH1	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1994-01-01	2009-12-31	2009-12-31	100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMATH1	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	1994-01-01	2009-12-31	2009-12-31	100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMATH1	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2008-01-01		2012-12-31	100	2008-01-01		no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMATH1	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2008-01-01		2012-12-31	100	2008-01-01		no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMATH1	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2008-01-01		2012-12-31	100	2008-01-01		no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMATH1	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2008-01-01		2012-12-31	100	2008-01-01		no	Atomic absorption spectrometry (AAS)	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMBAU1	12	Pb	Lead (aerosol)	yes	100	µg/m3	1994-01-01	2009-12-31		100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMBAU1	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1994-01-01	2009-12-31		100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMBAU1	18	As	Arsenic (aerosol)	yes	100	ng/m3	1994-01-01			100	1994-01-01		no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMBAU1	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1994-01-01	2009-12-31	2009-12-31	100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMBAU1	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	1994-01-01		1995-12-31	100	1994-01-01		no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMBE04	12	Pb	Lead (aerosol)	yes	100	µg/m3	1980-01-01	1998-12-31		100	1980-01-01	1998-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	160	150		0		1	week	calibration filter	
BEMBE04	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1980-01-01	1998-12-31	1997-12-31	100	1980-01-01	1998-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	160	150		0		1	week	calibration filter	
BEMBOV1	12	Pb	Lead (aerosol)	yes	100	µg/m3	1980-10-01	2009-12-31		100	1980-10-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMBOV1	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1980-10-01	2009-12-31		100	1980-10-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMBOV1	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1980-10-01	2009-12-31	2009-12-31	100	1980-10-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA1	12	Pb	Lead (aerosol)	yes	100	µg/m3	1980-04-01	2009-12-31		100	1980-04-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA1	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1980-04-01	2009-12-31		100	1980-04-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA1	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1991-01-01	2009-12-31		100	1991-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA1	18	As	Arsenic (aerosol)	yes	100	ng/m3	1980-04-01	1992-01-01		100	1980-04-01	1992-01-01	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA1	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1980-04-01	2009-12-31	2009-12-31	100	1980-04-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA1	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1991-01-01	2009-12-31	2009-12-31	100	1991-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA1	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	1980-04-01	1992-01-01	1991-12-31	100	1980-04-01	1992-01-01	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA1	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2008-01-01		2012-12-31	100	2008-01-01		no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMCHA1	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2008-01-01		2012-12-31	100	2008-01-01		no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMCHA1	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2008-01-01		2012-12-31	100	2008-01-01		no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMCHA1	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2008-01-01		2012-12-31	100	2008-01-01		no	Atomic absorption spectrometry (AAS)	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMCHA2	12	Pb	Lead (aerosol)	yes	100	µg/m3	1980-04-01	2009-12-31		100	1980-04-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA2	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1980-04-01	2009-12-31		100	1980-04-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA2	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1996-01-01	2009-12-31		100	1996-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA2	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1980-04-01	2009-12-31	2009-12-31	100	1980-04-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA2	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1996-01-01	2009-12-31	2009-12-31	100	1996-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA2	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2009-01-01	2011-12-31	2012-12-31	100	2009-01-01	2011-12-31	no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMCHA2	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMCHA2	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMCHA2	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2009-01-01		2012-12-31	100	2009-01-01		no	Atomic absorption spectrometry (AAS)	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMCHA6	12	Pb	Lead (aerosol)	yes	100	µg/m3	1994-01-01	2009-12-31		100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA6	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1994-01-01	2009-12-31		100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA6	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1994-01-01	2009-12-31		100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA6	18	As	Arsenic (aerosol)	yes	100	ng/m3	1994-01-01	2009-12-31		100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA6	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1994-01-01	2009-12-31	2009-12-31	100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA6	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1994-01-01	2009-12-31	2009-12-31	100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA6	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	1994-01-01	2009-12-31	2009-12-31	100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA6	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2008-01-01	2008-10-14	2008-12-31	100	2008-01-01	2008-10-14	no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMCHA6	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2008-01-01	2008-10-14	2008-12-31	100	2008-01-01	2008-10-14	no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMCHA6	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2008-01-01	2008-10-14	2008-12-31	100	2008-01-01	2008-10-14	no	Inductive coupled plasma atomic emission spectrometry (ICP-A	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMCHA6	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2008-01-01	2008-10-14	2008-12-31	100	2008-01-01	2008-10-14	no	Atomic absorption spectrometry (AAS)	THERMO ICP IRIS Intrepid II	7		2	2		0			day		
BEMCHA7	12	Pb	Lead (aerosol)	yes	100	µg/m3	1994-01-01	2009-12-31		100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA7	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1994-01-01	2009-12-31		100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA7	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1994-01-01	2009-12-31		100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA7	18	As	Arsenic (aerosol)	yes	100	ng/m3	1995-01-01			100	1995-01-01		no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA7	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1994-01-01	2009-12-31	2009-12-31	100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA7	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1994-01-01	2009-12-31	2009-12-31	100	1994-01-01	2009-12-31	no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMCHA7	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	1995-01-01		1995-12-31	100	1995-01-01		no	X-ray fluorescence spectroscopy (XRF)	UNKNOWN	1	month	2	0		0		1	day	calibration filter	
BEMDES1	12	Pb	Lead (aerosol)	yes	100	µg/m3	1981-03-01	1999-02-02		100	1981-03-01	1999-02-02	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMDES1	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1981-03-01	1999-02-02		100	1981-03-01	1999-02-02	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMDES1	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1998-01-01	1999-02-02		100	1998-01-01	1999-02-02	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMDES1	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1981-03-01	1999-02-02	1998-12-31	100	1981-03-01	1999-02-02	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMDES1	3014	Cd in TSP	Cadmium in TSP (aerosol)	no	100	ng/m3	1981-03-01	1999-02-02	1997-12-31	100	1981-03-01	1999-02-02	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
