,x,500iters3years128units_RS3,500iters3years128units_RS2,500iters3years128units_RS1,500iters3years128units_RS4,500iters3years128units_RS5,500iters3years128units_BO2,500iters3years128units_BO3,500iters3years128units_BO4,500iters3years128units_BO5,500iters3years128units_BO1,500iters3years128units_Island18LS_1,500iters3years128units_Island18LS_3,500iters3years128units_Island18LS_4,500iters3years128units_Island18LS_5,500iters3years128units_Island18LS_6,500iters3years128units_Island5_1,500iters3years128units_Island5_3,500iters3years128units_Island5_5,500iters3years128units_Island5_2,500iters3years128units_Island5_4
80,80,76.03405018912899,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.06848858715756,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,75.9973440981459,76.07734752071211,75.97137753381003,75.9893169839749,76.07515375747306,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
81,81,76.03405018912899,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.06848858715756,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,75.9973440981459,76.07734752071211,75.97137753381003,75.9893169839749,76.07515375747306,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
82,82,76.03405018912899,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.07734752071211,75.97137753381003,76.0758251331112,76.07515375747306,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
83,83,76.03405018912899,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.07734752071211,75.97137753381003,76.0758251331112,76.07515375747306,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
84,84,76.03405018912899,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.07734752071211,75.97137753381003,76.0758251331112,76.07515375747306,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
85,85,76.03405018912899,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,75.97137753381003,76.0758251331112,76.07515375747306,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
86,86,76.03405018912899,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,75.97137753381003,76.0758251331112,76.07515375747306,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
87,87,76.03405018912899,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,75.97137753381003,76.0758251331112,76.07515375747306,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
88,88,76.03405018912899,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,75.97137753381003,76.0758251331112,76.07515375747306,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
89,89,76.03405018912899,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,75.97137753381003,76.0758251331112,76.07515375747306,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
90,90,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,75.97137753381003,76.0758251331112,76.07515375747306,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
91,91,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,75.97137753381003,76.0758251331112,76.07515375747306,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
92,92,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,75.97137753381003,76.0758251331112,76.10068767338917,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
93,93,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,75.97137753381003,76.0758251331112,76.10068767338917,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
94,94,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,75.97137753381003,76.0758251331112,76.10068767338917,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
95,95,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,75.97137753381003,76.0758251331112,76.10068767338917,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
96,96,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,75.97137753381003,76.0758251331112,76.10068767338917,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
97,97,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,75.97137753381003,76.0758251331112,76.10068767338917,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
98,98,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.10068767338917,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
99,99,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.10068767338917,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
100,100,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.10068767338917,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
101,101,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.10068767338917,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
102,102,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.10068767338917,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
103,103,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.10069333369236,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
104,104,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.10069333369236,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
105,105,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.10069333369236,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
106,106,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.10069333369236,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
107,107,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.10069333369236,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
108,108,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.10069333369236,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
109,109,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.10069333369236,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
110,110,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.11358757336865,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
111,111,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.11358757336865,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
112,112,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.02870648165444,76.0758251331112,76.11358757336865,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
113,113,76.05470740543588,76.02862007213542,76.16749538955943,76.01629145040927,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.0793449310852,76.0758251331112,76.11358757336865,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
114,114,76.05470740543588,76.02862007213542,76.16749538955943,76.02487101590467,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.0793449310852,76.0758251331112,76.11358757336865,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
115,115,76.05470740543588,76.02862007213542,76.16749538955943,76.02487101590467,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.0793449310852,76.0758251331112,76.11358757336865,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
116,116,76.05470740543588,76.02862007213542,76.16749538955943,76.02487101590467,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.0793449310852,76.0758251331112,76.11358757336865,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
117,117,76.05470740543588,76.02862007213542,76.16749538955943,76.02487101590467,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.0793449310852,76.0758251331112,76.11358757336865,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
118,118,76.05470740543588,76.02862007213542,76.16749538955943,76.02487101590467,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.0793449310852,76.0758251331112,76.11358757336865,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
119,119,76.05470740543588,76.02862007213542,76.16749538955943,76.02487101590467,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.0793449310852,76.0758251331112,76.11358757336865,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
120,120,76.05470740543588,76.02862007213542,76.16749538955943,76.02487101590467,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.0793449310852,76.0758251331112,76.11358757336865,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
121,121,76.05470740543588,76.02862007213542,76.16749538955943,76.02487101590467,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.0793449310852,76.0758251331112,76.11358757336865,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
122,122,76.05470740543588,76.02862007213542,76.16749538955943,76.02487101590467,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.18491077935614,76.15423883658491,75.98660304614893,76.10425247324551,76.11700278786684,76.0793449310852,76.0758251331112,76.11358757336865,76.06274890825054,76.22734045085892,75.94299429581935,75.92949958642687
